CodePoint Character PositionChange
00043533 0ꨍꨍꨍꨍ0 <1,38628d0
00043533 0ꨍꨍꨍꨍ0 >282165a259945,282165
00043534 0ꨎꨎꨎꨎ0 <1,38628d0
00043534 0ꨎꨎꨎꨎ0 >282165a259945,282165
00043535 0ꨏꨏꨏꨏ0 <1,38628d0
00043535 0ꨏꨏꨏꨏ0 >282165a259945,282165
00043536 0ꨐꨐꨐꨐ0 <1,38628d0
00043536 0ꨐꨐꨐꨐ0 >282165a259945,282165
00043537 0ꨑꨑꨑꨑ0 <1,38628d0
00043537 0ꨑꨑꨑꨑ0 >282165a259945,282165
00043538 0ꨒꨒꨒꨒ0 <1,38628d0
00043538 0ꨒꨒꨒꨒ0 >282165a259945,282165
00043539 0ꨓꨓꨓꨓ0 <1,38628d0
00043539 0ꨓꨓꨓꨓ0 >282165a259945,282165
00043540 0ꨔꨔꨔꨔ0 <1,38628d0
00043540 0ꨔꨔꨔꨔ0 >282165a259945,282165
00043541 0ꨕꨕꨕꨕ0 <1,38628d0
00043541 0ꨕꨕꨕꨕ0 >282165a259945,282165
00043542 0ꨖꨖꨖꨖ0 <1,38628d0
00043542 0ꨖꨖꨖꨖ0 >282165a259945,282165
00043543 0ꨗꨗꨗꨗ0 <1,38628d0
00043543 0ꨗꨗꨗꨗ0 >282165a259945,282165
00043544 0ꨘꨘꨘꨘ0 <1,38628d0
00043544 0ꨘꨘꨘꨘ0 >282165a259945,282165
00043545 0ꨙꨙꨙꨙ0 <1,38628d0
00043545 0ꨙꨙꨙꨙ0 >282165a259945,282165
00043546 0ꨚꨚꨚꨚ0 <1,38628d0
00043546 0ꨚꨚꨚꨚ0 >282165a259945,282165
00043547 0ꨛꨛꨛꨛ0 <1,38628d0
00043547 0ꨛꨛꨛꨛ0 >282165a259945,282165
00043548 0ꨜꨜꨜꨜ0 <1,38628d0
00043548 0ꨜꨜꨜꨜ0 >282165a259945,282165
00043549 0ꨝꨝꨝꨝ0 <1,38628d0
00043549 0ꨝꨝꨝꨝ0 >282165a259945,282165
00043550 0ꨞꨞꨞꨞ0 <1,38628d0
00043550 0ꨞꨞꨞꨞ0 >282165a259945,282165
00043551 0ꨟꨟꨟꨟ0 <1,38628d0
00043551 0ꨟꨟꨟꨟ0 >282165a259945,282165
00043552 0ꨠꨠꨠꨠ0 <1,38628d0
00043552 0ꨠꨠꨠꨠ0 >282165a259945,282165
00043553 0ꨡꨡꨡꨡ0 <1,38628d0
00043553 0ꨡꨡꨡꨡ0 >282165a259945,282165
00043554 0ꨢꨢꨢꨢ0 <1,38628d0
00043554 0ꨢꨢꨢꨢ0 >282165a259945,282165
00043555 0ꨣꨣꨣꨣ0 <1,38628d0
00043555 0ꨣꨣꨣꨣ0 >282165a259945,282165
00043556 0ꨤꨤꨤꨤ0 <1,38628d0
00043556 0ꨤꨤꨤꨤ0 >282165a259945,282165
00043557 0ꨥꨥꨥꨥ0 <1,38628d0
00043557 0ꨥꨥꨥꨥ0 >282165a259945,282165
00043558 0ꨦꨦꨦꨦ0 <1,38628d0
00043558 0ꨦꨦꨦꨦ0 >282165a259945,282165
00043559 0ꨧꨧꨧꨧ0 <1,38628d0
00043559 0ꨧꨧꨧꨧ0 >282165a259945,282165
00043560 0ꨨꨨꨨꨨ0 <1,38628d0
00043560 0ꨨꨨꨨꨨ0 >282165a259945,282165
00043561 0ꨩꨩꨩꨩ0 <1,38628d0
00043561 0ꨩꨩꨩꨩ0 >282165a259945,282165
00043562 0ꨪꨪꨪꨪ0 <1,38628d0
00043562 0ꨪꨪꨪꨪ0 >282165a259945,282165
00043563 0ꨫꨫꨫꨫ0 <1,38628d0
00043563 0ꨫꨫꨫꨫ0 >282165a259945,282165
00043564 0ꨬꨬꨬꨬ0 <1,38628d0
00043564 0ꨬꨬꨬꨬ0 >282165a259945,282165
00043565 0ꨭꨭꨭꨭ0 <1,38628d0
00043565 0ꨭꨭꨭꨭ0 >282165a259945,282165
00043566 0ꨮꨮꨮꨮ0 <1,38628d0
00043566 0ꨮꨮꨮꨮ0 >282165a259945,282165
00043567 0ꨯꨯꨯꨯ0 <1,38628d0
00043567 0ꨯꨯꨯꨯ0 >282165a259945,282165
00043568 0ꨰꨰꨰꨰ0 <1,38628d0
00043568 0ꨰꨰꨰꨰ0 >282165a259945,282165
00043569 0ꨱꨱꨱꨱ0 <1,38628d0
00043569 0ꨱꨱꨱꨱ0 >282165a259945,282165
00043570 0ꨲꨲꨲꨲ0 <1,38628d0
00043570 0ꨲꨲꨲꨲ0 >282165a259945,282165
00043571 0ꨳꨳꨳꨳ0 <1,38628d0
00043571 0ꨳꨳꨳꨳ0 >282165a259945,282165
00043572 0ꨴꨴꨴꨴ0 <1,38628d0
00043572 0ꨴꨴꨴꨴ0 >282165a259945,282165
00043573 0ꨵꨵꨵꨵ0 <1,38628d0
00043573 0ꨵꨵꨵꨵ0 >282165a259945,282165
00043574 0ꨶꨶꨶꨶ0 <1,38628d0
00043574 0ꨶꨶꨶꨶ0 >282165a259945,282165
00043584 0ꩀꩀꩀꩀ0 <1,38628d0
00043584 0ꩀꩀꩀꩀ0 >282165a259945,282165
00043585 0ꩁꩁꩁꩁ0 <1,38628d0
00043585 0ꩁꩁꩁꩁ0 >282165a259945,282165
00043586 0ꩂꩂꩂꩂ0 <1,38628d0
00043586 0ꩂꩂꩂꩂ0 >282165a259945,282165
00043587 0ꩃꩃꩃꩃ0 <1,38628d0
00043587 0ꩃꩃꩃꩃ0 >282165a259945,282165
00043588 0ꩄꩄꩄꩄ0 <1,38628d0
00043588 0ꩄꩄꩄꩄ0 >282165a259945,282165
00043589 0ꩅꩅꩅꩅ0 <1,38628d0
00043589 0ꩅꩅꩅꩅ0 >282165a259945,282165
00043590 0ꩆꩆꩆꩆ0 <1,38628d0
00043590 0ꩆꩆꩆꩆ0 >282165a259945,282165
00043591 0ꩇꩇꩇꩇ0 <1,38628d0
00043591 0ꩇꩇꩇꩇ0 >282165a259945,282165
00043592 0ꩈꩈꩈꩈ0 <1,38628d0
00043592 0ꩈꩈꩈꩈ0 >282165a259945,282165
00043593 0ꩉꩉꩉꩉ0 <1,38628d0
00043593 0ꩉꩉꩉꩉ0 >282165a259945,282165
00043594 0ꩊꩊꩊꩊ0 <1,38628d0
00043594 0ꩊꩊꩊꩊ0 >282165a259945,282165
00043595 0ꩋꩋꩋꩋ0 <1,38628d0
00043595 0ꩋꩋꩋꩋ0 >282165a259945,282165
00043596 0ꩌꩌꩌꩌ0 <1,38628d0
00043596 0ꩌꩌꩌꩌ0 >282165a259945,282165
00043597 0ꩍꩍꩍꩍ0 <1,38628d0
00043597 0ꩍꩍꩍꩍ0 >282165a259945,282165
00043600 0꩐꩐꩐꩐0 <1,38628d0
00043600 0꩐꩐꩐꩐0 >282165a259945,282165
00043601 0꩑꩑꩑꩑0 <1,38628d0
00043601 0꩑꩑꩑꩑0 >282165a259945,282165
00043602 0꩒꩒꩒꩒0 <1,38628d0
00043602 0꩒꩒꩒꩒0 >282165a259945,282165
00043603 0꩓꩓꩓꩓0 <1,38628d0
00043603 0꩓꩓꩓꩓0 >282165a259945,282165
00043604 0꩔꩔꩔꩔0 <1,38628d0
00043604 0꩔꩔꩔꩔0 >282165a259945,282165
00043605 0꩕꩕꩕꩕0 <1,38628d0
00043605 0꩕꩕꩕꩕0 >282165a259945,282165
00043606 0꩖꩖꩖꩖0 <1,38628d0
00043606 0꩖꩖꩖꩖0 >282165a259945,282165
00043607 0꩗꩗꩗꩗0 <1,38628d0
00043607 0꩗꩗꩗꩗0 >282165a259945,282165
00043608 0꩘꩘꩘꩘0 <1,38628d0
00043608 0꩘꩘꩘꩘0 >282165a259945,282165
00043609 0꩙꩙꩙꩙0 <1,38628d0
00043609 0꩙꩙꩙꩙0 >282165a259945,282165
00043612 0꩜꩜꩜꩜0 <1,38628d0
00043612 0꩜꩜꩜꩜0 >282165a259945,282165
00043613 0꩝꩝꩝꩝0 <1,38628d0
00043613 0꩝꩝꩝꩝0 >282165a259945,282165
00043614 0꩞꩞꩞꩞0 <1,38628d0
00043614 0꩞꩞꩞꩞0 >282165a259945,282165
00043615 0꩟꩟꩟꩟0 <1,38628d0
00043615 0꩟꩟꩟꩟0 >282165a259945,282165
00043616 0ꩠꩠꩠꩠ0 <1,38628d0
00043616 0ꩠꩠꩠꩠ0 >282165a259945,282165
00043617 0ꩡꩡꩡꩡ0 <1,38628d0
00043617 0ꩡꩡꩡꩡ0 >282165a259945,282165
00043618 0ꩢꩢꩢꩢ0 <1,38628d0
00043618 0ꩢꩢꩢꩢ0 >282165a259945,282165
00043619 0ꩣꩣꩣꩣ0 <1,38628d0
00043619 0ꩣꩣꩣꩣ0 >282165a259945,282165
00043620 0ꩤꩤꩤꩤ0 <1,38628d0
00043620 0ꩤꩤꩤꩤ0 >282165a259945,282165
00043621 0ꩥꩥꩥꩥ0 <1,38628d0
00043621 0ꩥꩥꩥꩥ0 >282165a259945,282165
00043622 0ꩦꩦꩦꩦ0 <1,38628d0
00043622 0ꩦꩦꩦꩦ0 >282165a259945,282165
00043623 0ꩧꩧꩧꩧ0 <1,38628d0
00043623 0ꩧꩧꩧꩧ0 >282165a259945,282165
00043624 0ꩨꩨꩨꩨ0 <1,38628d0
00043624 0ꩨꩨꩨꩨ0 >282165a259945,282165
00043625 0ꩩꩩꩩꩩ0 <1,38628d0
00043625 0ꩩꩩꩩꩩ0 >282165a259945,282165
00043626 0ꩪꩪꩪꩪ0 <1,38628d0
00043626 0ꩪꩪꩪꩪ0 >282165a259945,282165
00043627 0ꩫꩫꩫꩫ0 <1,38628d0
00043627 0ꩫꩫꩫꩫ0 >282165a259945,282165
00043628 0ꩬꩬꩬꩬ0 <1,38628d0
00043628 0ꩬꩬꩬꩬ0 >282165a259945,282165
00043629 0ꩭꩭꩭꩭ0 <1,38628d0
00043629 0ꩭꩭꩭꩭ0 >282165a259945,282165
00043630 0ꩮꩮꩮꩮ0 <1,38628d0
00043630 0ꩮꩮꩮꩮ0 >282165a259945,282165
00043631 0ꩯꩯꩯꩯ0 <1,38628d0
00043631 0ꩯꩯꩯꩯ0 >282165a259945,282165
00043632 0ꩰꩰꩰꩰ0 <1,38628d0
00043632 0ꩰꩰꩰꩰ0 >282165a259945,282165
00043633 0ꩱꩱꩱꩱ0 <1,38628d0
00043633 0ꩱꩱꩱꩱ0 >282165a259945,282165
00043634 0ꩲꩲꩲꩲ0 <1,38628d0
00043634 0ꩲꩲꩲꩲ0 >282165a259945,282165
00043635 0ꩳꩳꩳꩳ0 <1,38628d0
00043635 0ꩳꩳꩳꩳ0 >282165a259945,282165
00043636 0ꩴꩴꩴꩴ0 <1,38628d0
00043636 0ꩴꩴꩴꩴ0 >282165a259945,282165
00043637 0ꩵꩵꩵꩵ0 <1,38628d0
00043637 0ꩵꩵꩵꩵ0 >282165a259945,282165
00043638 0ꩶꩶꩶꩶ0 <1,38628d0
00043638 0ꩶꩶꩶꩶ0 >282165a259945,282165
00043639 0꩷꩷꩷꩷0 <1,38628d0
00043639 0꩷꩷꩷꩷0 >282165a259945,282165
00043640 0꩸꩸꩸꩸0 <1,38628d0
00043640 0꩸꩸꩸꩸0 >282165a259945,282165
00043641 0꩹꩹꩹꩹0 <1,38628d0
00043641 0꩹꩹꩹꩹0 >282165a259945,282165
00043642 0ꩺꩺꩺꩺ0 <1,38628d0
00043642 0ꩺꩺꩺꩺ0 >282165a259945,282165
00043643 0ꩻꩻꩻꩻ0 <1,38628d0
00043643 0ꩻꩻꩻꩻ0 >282165a259945,282165
00043644 0ꩼꩼꩼꩼ0 <1,38628d0
00043644 0ꩼꩼꩼꩼ0 >282165a259945,282165
00043645 0ꩽꩽꩽꩽ0 <1,38628d0
00043645 0ꩽꩽꩽꩽ0 >282165a259945,282165
00043646 0ꩾꩾꩾꩾ0 <1,38628d0
00043646 0ꩾꩾꩾꩾ0 >282165a259945,282165
00043647 0ꩿꩿꩿꩿ0 <1,38628d0
00043647 0ꩿꩿꩿꩿ0 >282165a259945,282165
00043648 0ꪀꪀꪀꪀ0 <1,38628d0
00043648 0ꪀꪀꪀꪀ0 >282165a259945,282165
00043649 0ꪁꪁꪁꪁ0 <1,38628d0
00043649 0ꪁꪁꪁꪁ0 >282165a259945,282165
00043650 0ꪂꪂꪂꪂ0 <1,38628d0
00043650 0ꪂꪂꪂꪂ0 >282165a259945,282165
00043651 0ꪃꪃꪃꪃ0 <1,38628d0
00043651 0ꪃꪃꪃꪃ0 >282165a259945,282165
00043652 0ꪄꪄꪄꪄ0 <1,38628d0
00043652 0ꪄꪄꪄꪄ0 >282165a259945,282165
00043653 0ꪅꪅꪅꪅ0 <1,38628d0
00043653 0ꪅꪅꪅꪅ0 >282165a259945,282165
00043654 0ꪆꪆꪆꪆ0 <1,38628d0
00043654 0ꪆꪆꪆꪆ0 >282165a259945,282165
00043655 0ꪇꪇꪇꪇ0 <1,38628d0
00043655 0ꪇꪇꪇꪇ0 >282165a259945,282165
00043656 0ꪈꪈꪈꪈ0 <1,38628d0
00043656 0ꪈꪈꪈꪈ0 >282165a259945,282165
00043657 0ꪉꪉꪉꪉ0 <1,38628d0
00043657 0ꪉꪉꪉꪉ0 >282165a259945,282165
00043658 0ꪊꪊꪊꪊ0 <1,38628d0
00043658 0ꪊꪊꪊꪊ0 >282165a259945,282165
00043659 0ꪋꪋꪋꪋ0 <1,38628d0
00043659 0ꪋꪋꪋꪋ0 >282165a259945,282165
00043660 0ꪌꪌꪌꪌ0 <1,38628d0
00043660 0ꪌꪌꪌꪌ0 >282165a259945,282165
00043661 0ꪍꪍꪍꪍ0 <1,38628d0
00043661 0ꪍꪍꪍꪍ0 >282165a259945,282165
00043662 0ꪎꪎꪎꪎ0 <1,38628d0
00043662 0ꪎꪎꪎꪎ0 >282165a259945,282165
00043663 0ꪏꪏꪏꪏ0 <1,38628d0
00043663 0ꪏꪏꪏꪏ0 >282165a259945,282165
00043664 0ꪐꪐꪐꪐ0 <1,38628d0
00043664 0ꪐꪐꪐꪐ0 >282165a259945,282165
00043665 0ꪑꪑꪑꪑ0 <1,38628d0
00043665 0ꪑꪑꪑꪑ0 >282165a259945,282165
00043666 0ꪒꪒꪒꪒ0 <1,38628d0
00043666 0ꪒꪒꪒꪒ0 >282165a259945,282165
00043667 0ꪓꪓꪓꪓ0 <1,38628d0
00043667 0ꪓꪓꪓꪓ0 >282165a259945,282165
00043668 0ꪔꪔꪔꪔ0 <1,38628d0
00043668 0ꪔꪔꪔꪔ0 >282165a259945,282165
00043669 0ꪕꪕꪕꪕ0 <1,38628d0
00043669 0ꪕꪕꪕꪕ0 >282165a259945,282165
00043670 0ꪖꪖꪖꪖ0 <1,38628d0
00043670 0ꪖꪖꪖꪖ0 >282165a259945,282165
00043671 0ꪗꪗꪗꪗ0 <1,38628d0
00043671 0ꪗꪗꪗꪗ0 >282165a259945,282165
00043672 0ꪘꪘꪘꪘ0 <1,38628d0
00043672 0ꪘꪘꪘꪘ0 >282165a259945,282165
00043673 0ꪙꪙꪙꪙ0 <1,38628d0
00043673 0ꪙꪙꪙꪙ0 >282165a259945,282165
00043674 0ꪚꪚꪚꪚ0 <1,38628d0
00043674 0ꪚꪚꪚꪚ0 >282165a259945,282165
00043675 0ꪛꪛꪛꪛ0 <1,38628d0
00043675 0ꪛꪛꪛꪛ0 >282165a259945,282165
00043676 0ꪜꪜꪜꪜ0 <1,38628d0
00043676 0ꪜꪜꪜꪜ0 >282165a259945,282165
00043677 0ꪝꪝꪝꪝ0 <1,38628d0
00043677 0ꪝꪝꪝꪝ0 >282165a259945,282165
00043678 0ꪞꪞꪞꪞ0 <1,38628d0
00043678 0ꪞꪞꪞꪞ0 >282165a259945,282165
00043679 0ꪟꪟꪟꪟ0 <1,38628d0
00043679 0ꪟꪟꪟꪟ0 >282165a259945,282165
00043680 0ꪠꪠꪠꪠ0 <1,38628d0
00043680 0ꪠꪠꪠꪠ0 >282165a259945,282165
00043681 0ꪡꪡꪡꪡ0 <1,38628d0
00043681 0ꪡꪡꪡꪡ0 >282165a259945,282165
00043682 0ꪢꪢꪢꪢ0 <1,38628d0
00043682 0ꪢꪢꪢꪢ0 >282165a259945,282165
00043683 0ꪣꪣꪣꪣ0 <1,38628d0
00043683 0ꪣꪣꪣꪣ0 >282165a259945,282165
00043684 0ꪤꪤꪤꪤ0 <1,38628d0
00043684 0ꪤꪤꪤꪤ0 >282165a259945,282165
00043685 0ꪥꪥꪥꪥ0 <1,38628d0
00043685 0ꪥꪥꪥꪥ0 >282165a259945,282165
00043686 0ꪦꪦꪦꪦ0 <1,38628d0
00043686 0ꪦꪦꪦꪦ0 >282165a259945,282165
00043687 0ꪧꪧꪧꪧ0 <1,38628d0
00043687 0ꪧꪧꪧꪧ0 >282165a259945,282165
00043688 0ꪨꪨꪨꪨ0 <1,38628d0
00043688 0ꪨꪨꪨꪨ0 >282165a259945,282165
00043689 0ꪩꪩꪩꪩ0 <1,38628d0
00043689 0ꪩꪩꪩꪩ0 >282165a259945,282165
00043690 0ꪪꪪꪪꪪ0 <1,38628d0
00043690 0ꪪꪪꪪꪪ0 >282165a259945,282165
00043691 0ꪫꪫꪫꪫ0 <1,38628d0
00043691 0ꪫꪫꪫꪫ0 >282165a259945,282165
00043692 0ꪬꪬꪬꪬ0 <1,38628d0
00043692 0ꪬꪬꪬꪬ0 >282165a259945,282165
00043693 0ꪭꪭꪭꪭ0 <1,38628d0
00043693 0ꪭꪭꪭꪭ0 >282165a259945,282165
00043694 0ꪮꪮꪮꪮ0 <1,38628d0
00043694 0ꪮꪮꪮꪮ0 >282165a259945,282165
00043695 0ꪯꪯꪯꪯ0 <1,38628d0
00043695 0ꪯꪯꪯꪯ0 >282165a259945,282165
00043696 0ꪰꪰꪰꪰ0 <1,38628d0
00043696 0ꪰꪰꪰꪰ0 >282165a259945,282165
00043697 0ꪱꪱꪱꪱ0 <1,38628d0
00043697 0ꪱꪱꪱꪱ0 >282165a259945,282165
00043698 0ꪲꪲꪲꪲ0 <1,38628d0
00043698 0ꪲꪲꪲꪲ0 >282165a259945,282165
00043699 0ꪳꪳꪳꪳ0 <1,38628d0
00043699 0ꪳꪳꪳꪳ0 >282165a259945,282165
00043700 0ꪴꪴꪴꪴ0 <1,38628d0
00043700 0ꪴꪴꪴꪴ0 >282165a259945,282165
00043701 0ꪵꪵꪵꪵ0 <1,38628d0
00043701 0ꪵꪵꪵꪵ0 >282165a259945,282165
00043702 0ꪶꪶꪶꪶ0 <1,38628d0
00043702 0ꪶꪶꪶꪶ0 >282165a259945,282165
00043703 0ꪷꪷꪷꪷ0 <1,38628d0
00043703 0ꪷꪷꪷꪷ0 >282165a259945,282165
00043704 0ꪸꪸꪸꪸ0 <1,38628d0
00043704 0ꪸꪸꪸꪸ0 >282165a259945,282165
00043705 0ꪹꪹꪹꪹ0 <1,38628d0
00043705 0ꪹꪹꪹꪹ0 >282165a259945,282165
00043706 0ꪺꪺꪺꪺ0 <1,38628d0
00043706 0ꪺꪺꪺꪺ0 >282165a259945,282165
00043707 0ꪻꪻꪻꪻ0 <1,38628d0
00043707 0ꪻꪻꪻꪻ0 >282165a259945,282165
00043708 0ꪼꪼꪼꪼ0 <1,38628d0
00043708 0ꪼꪼꪼꪼ0 >282165a259945,282165
00043709 0ꪽꪽꪽꪽ0 <1,38628d0
00043709 0ꪽꪽꪽꪽ0 >282165a259945,282165
00043710 0ꪾꪾꪾꪾ0 <1,38628d0
00043710 0ꪾꪾꪾꪾ0 >282165a259945,282165
00043711 0꪿꪿꪿꪿0 <1,38628d0
00043711 0꪿꪿꪿꪿0 >282165a259945,282165
00043712 0ꫀꫀꫀꫀ0 <1,38628d0
00043712 0ꫀꫀꫀꫀ0 >282165a259945,282165
00043713 0꫁꫁꫁꫁0 <1,38628d0
00043713 0꫁꫁꫁꫁0 >282165a259945,282165
00043714 0ꫂꫂꫂꫂ0 <1,38628d0
00043714 0ꫂꫂꫂꫂ0 >282165a259945,282165
00043739 0ꫛꫛꫛꫛ0 <1,38628d0
00043739 0ꫛꫛꫛꫛ0 >282165a259945,282165
00043740 0ꫜꫜꫜꫜ0 <1,38628d0
00043740 0ꫜꫜꫜꫜ0 >282165a259945,282165
00043741 0ꫝꫝꫝꫝ0 <1,38628d0
00043741 0ꫝꫝꫝꫝ0 >282165a259945,282165
00043742 0꫞꫞꫞꫞0 <1,38628d0
00043742 0꫞꫞꫞꫞0 >282165a259945,282165
00043743 0꫟꫟꫟꫟0 <1,38628d0
00043743 0꫟꫟꫟꫟0 >282165a259945,282165
00043744 0ꫠꫠꫠꫠ0 <1,38628d0
00043744 0ꫠꫠꫠꫠ0 >282165a259945,282165
00043745 0ꫡꫡꫡꫡ0 <1,38628d0
00043745 0ꫡꫡꫡꫡ0 >282165a259945,282165
00043746 0ꫢꫢꫢꫢ0 <1,38628d0
00043746 0ꫢꫢꫢꫢ0 >282165a259945,282165
00043747 0ꫣꫣꫣꫣ0 <1,38628d0
00043747 0ꫣꫣꫣꫣ0 >282165a259945,282165
00043748 0ꫤꫤꫤꫤ0 <1,38628d0
00043748 0ꫤꫤꫤꫤ0 >282165a259945,282165
00043749 0ꫥꫥꫥꫥ0 <1,38628d0
00043749 0ꫥꫥꫥꫥ0 >282165a259945,282165
00043750 0ꫦꫦꫦꫦ0 <1,38628d0
00043750 0ꫦꫦꫦꫦ0 >282165a259945,282165
00043751 0ꫧꫧꫧꫧ0 <1,38628d0
00043751 0ꫧꫧꫧꫧ0 >282165a259945,282165
00043752 0ꫨꫨꫨꫨ0 <1,38628d0
00043752 0ꫨꫨꫨꫨ0 >282165a259945,282165
00043753 0ꫩꫩꫩꫩ0 <1,38628d0
00043753 0ꫩꫩꫩꫩ0 >282165a259945,282165
00043754 0ꫪꫪꫪꫪ0 <1,38628d0
00043754 0ꫪꫪꫪꫪ0 >282165a259945,282165
00043755 0ꫫꫫꫫꫫ0 <1,38628d0
00043755 0ꫫꫫꫫꫫ0 >282165a259945,282165
00043756 0ꫬꫬꫬꫬ0 <1,38628d0
00043756 0ꫬꫬꫬꫬ0 >282165a259945,282165
00043757 0ꫭꫭꫭꫭ0 <1,38628d0
00043757 0ꫭꫭꫭꫭ0 >282165a259945,282165
00043758 0ꫮꫮꫮꫮ0 <1,38628d0
00043758 0ꫮꫮꫮꫮ0 >282165a259945,282165
00043759 0ꫯꫯꫯꫯ0 <1,38628d0
00043759 0ꫯꫯꫯꫯ0 >282165a259945,282165
00043760 0꫰꫰꫰꫰0 <1,38628d0
00043760 0꫰꫰꫰꫰0 >282165a259945,282165
00043761 0꫱꫱꫱꫱0 <1,38628d0
00043761 0꫱꫱꫱꫱0 >282165a259945,282165
00043762 0ꫲꫲꫲꫲ0 <1,38628d0
00043762 0ꫲꫲꫲꫲ0 >282165a259945,282165
00043763 0ꫳꫳꫳꫳ0 <1,38628d0
00043763 0ꫳꫳꫳꫳ0 >282165a259945,282165
00043764 0ꫴꫴꫴꫴ0 <1,38628d0
00043764 0ꫴꫴꫴꫴ0 >282165a259945,282165
00043765 0ꫵꫵꫵꫵ0 <1,38628d0
00043765 0ꫵꫵꫵꫵ0 >282165a259945,282165
00043766 0꫶꫶꫶꫶0 <1,38628d0
00043766 0꫶꫶꫶꫶0 >282165a259945,282165
00043777 0ꬁꬁꬁꬁ0 <1,38628d0
00043777 0ꬁꬁꬁꬁ0 >282165a259945,282165
00043778 0ꬂꬂꬂꬂ0 <1,38628d0
00043778 0ꬂꬂꬂꬂ0 >282165a259945,282165
00043779 0ꬃꬃꬃꬃ0 <1,38628d0
00043779 0ꬃꬃꬃꬃ0 >282165a259945,282165
00043780 0ꬄꬄꬄꬄ0 <1,38628d0
00043780 0ꬄꬄꬄꬄ0 >282165a259945,282165
00043781 0ꬅꬅꬅꬅ0 <1,38628d0
00043781 0ꬅꬅꬅꬅ0 >282165a259945,282165
00043782 0ꬆꬆꬆꬆ0 <1,38628d0
00043782 0ꬆꬆꬆꬆ0 >282165a259945,282165
00043785 0ꬉꬉꬉꬉ0 <1,38628d0
00043785 0ꬉꬉꬉꬉ0 >282165a259945,282165
00043786 0ꬊꬊꬊꬊ0 <1,38628d0
00043786 0ꬊꬊꬊꬊ0 >282165a259945,282165
00043787 0ꬋꬋꬋꬋ0 <1,38628d0
00043787 0ꬋꬋꬋꬋ0 >282165a259945,282165
00043788 0ꬌꬌꬌꬌ0 <1,38628d0
00043788 0ꬌꬌꬌꬌ0 >282165a259945,282165
00043789 0ꬍꬍꬍꬍ0 <1,38628d0
00043789 0ꬍꬍꬍꬍ0 >282165a259945,282165
00043790 0ꬎꬎꬎꬎ0 <1,38628d0
00043790 0ꬎꬎꬎꬎ0 >282165a259945,282165
00043793 0ꬑꬑꬑꬑ0 <1,38628d0
00043793 0ꬑꬑꬑꬑ0 >282165a259945,282165
00043794 0ꬒꬒꬒꬒ0 <1,38628d0
00043794 0ꬒꬒꬒꬒ0 >282165a259945,282165
00043795 0ꬓꬓꬓꬓ0 <1,38628d0
00043795 0ꬓꬓꬓꬓ0 >282165a259945,282165
00043796 0ꬔꬔꬔꬔ0 <1,38628d0
00043796 0ꬔꬔꬔꬔ0 >282165a259945,282165
00043797 0ꬕꬕꬕꬕ0 <1,38628d0
00043797 0ꬕꬕꬕꬕ0 >282165a259945,282165
00043798 0ꬖꬖꬖꬖ0 <1,38628d0
00043798 0ꬖꬖꬖꬖ0 >282165a259945,282165
00043808 0ꬠꬠꬠꬠ0 <1,38628d0
00043808 0ꬠꬠꬠꬠ0 >282165a259945,282165
00043809 0ꬡꬡꬡꬡ0 <1,38628d0
00043809 0ꬡꬡꬡꬡ0 >282165a259945,282165
00043810 0ꬢꬢꬢꬢ0 <1,38628d0
00043810 0ꬢꬢꬢꬢ0 >282165a259945,282165
00043811 0ꬣꬣꬣꬣ0 <1,38628d0
00043811 0ꬣꬣꬣꬣ0 >282165a259945,282165
00043812 0ꬤꬤꬤꬤ0 <1,38628d0
00043812 0ꬤꬤꬤꬤ0 >282165a259945,282165
00043813 0ꬥꬥꬥꬥ0 <1,38628d0
00043813 0ꬥꬥꬥꬥ0 >282165a259945,282165
00043814 0ꬦꬦꬦꬦ0 <1,38628d0
00043814 0ꬦꬦꬦꬦ0 >282165a259945,282165
00043816 0ꬨꬨꬨꬨ0 <1,38628d0
00043816 0ꬨꬨꬨꬨ0 >282165a259945,282165
00043817 0ꬩꬩꬩꬩ0 <1,38628d0
00043817 0ꬩꬩꬩꬩ0 >282165a259945,282165
00043818 0ꬪꬪꬪꬪ0 <1,38628d0
00043818 0ꬪꬪꬪꬪ0 >282165a259945,282165
00043819 0ꬫꬫꬫꬫ0 <1,38628d0
00043819 0ꬫꬫꬫꬫ0 >282165a259945,282165
00043820 0ꬬꬬꬬꬬ0 <1,38628d0
00043820 0ꬬꬬꬬꬬ0 >282165a259945,282165
00043821 0ꬭꬭꬭꬭ0 <1,38628d0
00043821 0ꬭꬭꬭꬭ0 >282165a259945,282165
00043822 0ꬮꬮꬮꬮ0 <1,38628d0
00043822 0ꬮꬮꬮꬮ0 >282165a259945,282165
00043824 0ꬰꬰꬰꬰ0 <1,38628d0
00043824 0ꬰꬰꬰꬰ0 >282165a259945,282165
00043825 0ꬱꬱꬱꬱ0 <1,38628d0
00043825 0ꬱꬱꬱꬱ0 >282165a259945,282165
00043826 0ꬲꬲꬲꬲ0 <1,38628d0
00043826 0ꬲꬲꬲꬲ0 >282165a259945,282165
00043827 0ꬳꬳꬳꬳ0 <1,38628d0
00043827 0ꬳꬳꬳꬳ0 >282165a259945,282165
00043828 0ꬴꬴꬴꬴ0 <1,38628d0
00043828 0ꬴꬴꬴꬴ0 >282165a259945,282165
00043829 0ꬵꬵꬵꬵ0 <1,38628d0
