
# CodePoint UnicodeBlock PatternID String PositionChange
000666 0600 S-421 OO٦٦ -21183344,8+21183344,8
000666 0600 S-422 33٦٦ -13203148,8+13203148,8
000666 0600 S-480 3B٦B -13768444,14+13768444,14
000666 0600 S-481 3B-٦ -13768418,10+13768418,10
000666 0600 S-580 BB٦٦	 -18105890,14+18105890,14
000666 0600 S-581 	BB٦٦ -18105890,14+18105890,14
000666 0600 S-582 BB-٦٦ -18105890,14+18105890,14
000666 0600 S-585 3B-٦B -13768444,14+13768444,14
000667 0600 S-320 BB٧ -18105940,8+18105940,8
000667 0600 S-321 OO٧ -21183358,8+21183358,8
000667 0600 S-322 33٧ -13203162,8+13203162,8
000667 0600 S-380 3B٧ -13768474,10+13768474,10
000667 0600 S-420 BB٧٧ -18105960,14+18105960,14
000667 0600 S-421 OO٧٧ -21183372,8+21183372,8
000667 0600 S-422 33٧٧ -13203176,8+13203176,8
000667 0600 S-480 3B٧B -13768500,14+13768500,14
000667 0600 S-481 3B-٧ -13768474,10+13768474,10
000667 0600 S-580 BB٧٧	 -18105960,14+18105960,14
000667 0600 S-581 	BB٧٧ -18105960,14+18105960,14
000667 0600 S-582 BB-٧٧ -18105960,14+18105960,14
000667 0600 S-585 3B-٧B -13768500,14+13768500,14
000668 0600 S-320 BB٨ -18106010,8+18106010,8
000668 0600 S-321 OO٨ -21183386,8+21183386,8
000668 0600 S-322 33٨ -13203190,8+13203190,8
000668 0600 S-380 3B٨ -13768530,10+13768530,10
000668 0600 S-420 BB٨٨ -18106030,14+18106030,14
000668 0600 S-421 OO٨٨ -21183400,8+21183400,8
000668 0600 S-422 33٨٨ -13203204,8+13203204,8
000668 0600 S-480 3B٨B -13768556,14+13768556,14
000668 0600 S-481 3B-٨ -13768530,10+13768530,10
000668 0600 S-580 BB٨٨	 -18106030,14+18106030,14
000668 0600 S-581 	BB٨٨ -18106030,14+18106030,14
000668 0600 S-582 BB-٨٨ -18106030,14+18106030,14
000668 0600 S-585 3B-٨B -13768556,14+13768556,14
000669 0600 S-320 BB٩ -18106080,8+18106080,8
000669 0600 S-321 OO٩ -21183414,8+21183414,8
000669 0600 S-322 33٩ -13203218,8+13203218,8
000669 0600 S-380 3B٩ -13768586,10+13768586,10
000669 0600 S-420 BB٩٩ -18106100,14+18106100,14
000669 0600 S-421 OO٩٩ -21183428,8+21183428,8
000669 0600 S-422 33٩٩ -13203232,8+13203232,8
000669 0600 S-480 3B٩B -13768612,14+13768612,14
000669 0600 S-481 3B-٩ -13768586,10+13768586,10
000669 0600 S-580 BB٩٩	 -18106100,14+18106100,14
000669 0600 S-581 	BB٩٩ -18106100,14+18106100,14
000669 0600 S-582 BB-٩٩ -18106100,14+18106100,14
000669 0600 S-585 3B-٩B -13768612,14+13768612,14
0006d3 0600 S-210 Bۓ -18225605,35+18225605,35
0006d3 0600 S-211 Oۓ -21232838,35+21232838,35
0006d3 0600 S-212 3ۓ -14382392,35+14382392,35
0006d3 0600 S-320 BBۓ -18110698,13+18110698,13
0006d3 0600 S-321 OOۓ -21186160,23+21186160,23
0006d3 0600 S-322 33ۓ -13205072,23+13205072,23
0006d3 0600 S-350 Bۓۓ -18225605,35+18225605,35
0006d3 0600 S-351 Oۓۓ -21232838,35+21232838,35
0006d3 0600 S-352 3ۓۓ -14382392,35+14382392,35
0006d3 0600 S-380 3Bۓ -14289814,12+14289814,12
0006d3 0600 S-421 OOۓۓ -21186160,23+21186160,23
0006d3 0600 S-422 33ۓۓ -13205072,23+13205072,23
0006d3 0600 S-481 3B-ۓ -14289814,12+14289814,12
0006f0 0600 S-210 B۰ -15775052,7+15775052,6:-15775060,6+15775059,7
0006f0 0600 S-211 O۰ -19625900,7+19625900,6:-19625908,6+19625907,7
0006f0 0600 S-212 3۰ -11390636,7+11390636,6:-11390644,6+11390643,7
0006f0 0600 S-320 BB۰ -18105362,7+18105362,6:-18105370,6+18105369,7
0006f0 0600 S-321 OO۰ -21182909,7+21182909,6:-21182917,10+21182916,11
0006f0 0600 S-322 33۰ -13202774,7+13202774,6:-13202782,10+13202781,11
0006f0 0600 S-350 B۰۰ -15775074,7+15775074,6:-15775082,6+15775081,7
0006f0 0600 S-351 O۰۰ -19625922,7+19625922,6:-19625930,6+19625929,7
0006f0 0600 S-352 3۰۰ -11390658,7+11390658,6:-11390666,6+11390665,7
0006f0 0600 S-380 3B۰ -13768024,8+13768024,6:-13768040,16+13768038,18
0006f0 0600 S-420 BB۰۰ -18105426,10+18105426,6:-18105458,10+18105454,14
0006f0 0600 S-421 OO۰۰ -21182931,7+21182931,6:-21182939,10+21182938,11
0006f0 0600 S-422 33۰۰ -13202796,7+13202796,6:-13202804,10+13202803,11
0006f0 0600 S-481 3B-۰ -13768024,8+13768024,6:-13768040,16+13768038,18
0006f0 0600 S-580 BB۰۰	 -18105426,10+18105426,6:-18105458,10+18105454,14
0006f0 0600 S-581 	BB۰۰ -18105426,10+18105426,6:-18105458,10+18105454,14
0006f0 0600 S-582 BB-۰۰ -18105426,10+18105426,6:-18105458,10+18105454,14
0006f3 0600 S-210 B۳ -15775271,6+15775271,7:-15775279,7+15775280,6
0006f3 0600 S-211 O۳ -19626119,6+19626119,7:-19626196,7+19626197,6
0006f3 0600 S-301 ۳OO -14380451,10+14380441,20
0006f3 0600 S-320 BB۳ -18105635,6+18105635,7:-18105643,47+18105644,30
0006f3 0600 S-321 OO۳ -21183020,6+21183020,7:-21183094,19+21183095,29
0006f3 0600 S-322 33۳ -13202913,6+13202913,7:-13202933,7+13202934,6
0006f3 0600 S-351 O۳۳ -19626204,6+19626204,17:-19626281,17+19626292,6
0006f3 0600 S-380 3B۳ -13768249,6+13768249,8:-13768257,8+13768259,6
0006f3 0600 S-421 OO۳۳ -21183094,19+21183095,29:-21183261,21+21183272,10
0006f3 0600 S-422 33۳۳ -13203015,6+13203015,7:-13203025,7+13203026,6
0006f3 0600 S-481 3B-۳ -13768249,6+13768249,8:-13768257,8+13768259,6
00093c 0900 S-310 B़B -18105090,18+18105066,32:-18105110,66+18105100,76
00093c 0900 S-311 O़O -21181218,125+21181202,141
00093c 0900 S-322 33़ -13202459,6+13202459,10:-13202469,13+13202473,25
00093c 0900 S-410 B़़B -18105110,66+18105100,76
00093c 0900 S-411 O़़O -21181218,125+21181202,141
00093c 0900 S-422 33़़ -13202459,6+13202459,10:-13202469,13+13202473,25
000951 0900 S-310 B॑B -18105110,66+18105100,76
000951 0900 S-311 O॑O -21181218,125+21181202,141
000951 0900 S-322 33॑ -13202469,13+13202473,25:-13202678,37+13202694,21
000951 0900 S-410 B॑॑B -18105110,66+18105100,76
000951 0900 S-411 O॑॑O -21181218,125+21181202,141
000951 0900 S-422 33॑॑ -13202469,13+13202473,25:-13202678,37+13202694,21
000952 0900 S-310 B॒B -18105110,66+18105100,76
000952 0900 S-311 O॒O -21181218,125+21181202,141
000952 0900 S-322 33॒ -13202469,13+13202473,25:-13202678,37+13202694,21
000952 0900 S-410 B॒॒B -18105110,66+18105100,76
000952 0900 S-411 O॒॒O -21181218,125+21181202,141
000952 0900 S-422 33॒॒ -13202469,13+13202473,25:-13202678,37+13202694,21
000953 0900 S-310 B॓B -18105110,66+18105100,76
000953 0900 S-311 O॓O -21181218,125+21181202,141
000953 0900 S-322 33॓ -13202469,13+13202473,25:-13202678,37+13202694,21
000953 0900 S-410 B॓॓B -18105110,66+18105100,76
000953 0900 S-411 O॓॓O -21181218,125+21181202,141
000953 0900 S-422 33॓॓ -13202469,13+13202473,25:-13202678,37+13202694,21
000954 0900 S-310 B॔B -18105110,66+18105100,76
000954 0900 S-311 O॔O -21181218,125+21181202,141
000954 0900 S-322 33॔ -13202469,13+13202473,25:-13202678,37+13202694,21
000954 0900 S-410 B॔॔B -18105110,66+18105100,76
000954 0900 S-411 O॔॔O -21181218,125+21181202,141
000954 0900 S-422 33॔॔ -13202469,13+13202473,25:-13202678,37+13202694,21
000969 0900 S-200 ३B -13767955,22+13767947,20:-13767995,15+13767985,25
000969 0900 S-201 ३O -14380169,16+14380169,6:-14380256,6+14380246,16
000969 0900 S-300 ३BB -14286495,22+14286487,36:-14286527,30+14286533,24
000969 0900 S-301 ३OO -14380367,16+14380367,6:-14380451,10+14380441,20
000969 0900 S-331 ३३O -13203959,16+13203959,6:-13204046,6+13204036,16
000969 0900 S-351 O३३ -19626204,6+19626204,17:-19626281,17+19626292,6
000969 0900 S-401 ३३OO -13204058,16+13204058,6:-13204145,6+13204135,16
000969 0900 S-421 OO३३ -21183094,19+21183095,29:-21183261,21+21183272,10
0009bc 0980 S-310 B়B -18105090,18+18105066,32:-18105110,66+18105100,76
0009bc 0980 S-311 O়O -21181218,125+21181202,141
0009bc 0980 S-322 33় -13202459,6+13202459,10:-13202469,13+13202473,25
0009bc 0980 S-410 B়়B -18105110,66+18105100,76
0009bc 0980 S-411 O়়O -21181218,125+21181202,141
0009bc 0980 S-422 33়় -13202459,6+13202459,10:-13202469,13+13202473,25
0009f2 0980 S-300 ৲BB -15775956,62+15775956,6:-16552385,6+16552329,30
0009f2 0980 S-301 ৲OO -19628448,38+19628448,6:-20146073,6+20146041,22
0009f2 0980 S-302 ৲33 -11390858,46+11390858,6:-12167284,6+12167244,30
0009f2 0980 S-320 BB৲ -15775956,62+15775956,6:-18105090,18+18105066,32
0009f2 0980 S-321 OO৲ -19628448,38+19628448,6:-21181218,125+21181202,141
0009f2 0980 S-322 33৲ -11390858,46+11390858,6:-13202438,6+13202422,22
0009f2 0980 S-380 3B৲ -13250375,22+13250375,6:-13767955,22+13767947,20
0009f2 0980 S-400 ৲৲BB -15775956,62+15775956,6:-16552385,6+16552329,30
0009f2 0980 S-401 ৲৲OO -19628448,38+19628448,6:-20146073,6+20146041,22
0009f2 0980 S-402 ৲৲33 -11390858,46+11390858,6:-12167284,6+12167244,30
0009f2 0980 S-420 BB৲৲ -15775956,62+15775956,6:-18105090,18+18105066,32
0009f2 0980 S-421 OO৲৲ -19628448,38+19628448,6:-21181218,125+21181202,141
0009f2 0980 S-422 33৲৲ -11390858,46+11390858,6:-13202438,6+13202422,22
0009f2 0980 S-480 3B৲B -13768911,22+13768911,6:-14286495,22+14286487,36
0009f2 0980 S-481 3B-৲ -13250375,22+13250375,6:-13509217,6+13509201,14
0009f2 0980 S-580 BB৲৲	 -15775956,62+15775956,6:-18105090,18+18105066,32
0009f2 0980 S-581 	BB৲৲ -15775956,62+15775956,6:-16552385,6+16552329,30
0009f2 0980 S-582 BB-৲৲ -15775956,62+15775956,6:-17328872,6+17328840,14
0009f2 0980 S-584 ৲৲.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0009f2 0980 S-585 3B-৲B -13768911,22+13768911,6:-14027757,6+14027741,14
0009f3 0980 S-300 ৳BB -15775956,62+15775956,6:-16552385,6+16552329,30
0009f3 0980 S-301 ৳OO -19628448,38+19628448,6:-20146073,6+20146041,22
0009f3 0980 S-302 ৳33 -11390858,46+11390858,6:-12167284,6+12167244,30
0009f3 0980 S-320 BB৳ -15775956,62+15775956,6:-18105090,18+18105066,32
0009f3 0980 S-321 OO৳ -19628448,38+19628448,6:-21181218,125+21181202,141
0009f3 0980 S-322 33৳ -11390858,46+11390858,6:-13202438,6+13202422,22
0009f3 0980 S-380 3B৳ -13250375,22+13250375,6:-13767955,22+13767947,20
0009f3 0980 S-400 ৳৳BB -15775956,62+15775956,6:-16552385,6+16552329,30
0009f3 0980 S-401 ৳৳OO -19628448,38+19628448,6:-20146073,6+20146041,22
0009f3 0980 S-402 ৳৳33 -11390858,46+11390858,6:-12167284,6+12167244,30
0009f3 0980 S-420 BB৳৳ -15775956,62+15775956,6:-18105090,18+18105066,32
0009f3 0980 S-421 OO৳৳ -19628448,38+19628448,6:-21181218,125+21181202,141
0009f3 0980 S-422 33৳৳ -11390858,46+11390858,6:-13202438,6+13202422,22
0009f3 0980 S-480 3B৳B -13768911,22+13768911,6:-14286495,22+14286487,36
0009f3 0980 S-481 3B-৳ -13250375,22+13250375,6:-13509217,6+13509201,14
0009f3 0980 S-580 BB৳৳	 -15775956,62+15775956,6:-18105090,18+18105066,32
0009f3 0980 S-581 	BB৳৳ -15775956,62+15775956,6:-16552385,6+16552329,30
0009f3 0980 S-582 BB-৳৳ -15775956,62+15775956,6:-17328872,6+17328840,14
0009f3 0980 S-584 ৳৳.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0009f3 0980 S-585 3B-৳B -13768911,22+13768911,6:-14027757,6+14027741,14
000a3c 0A00 S-310 B਼B -18105110,66+18105100,76
000a3c 0A00 S-311 O਼O -21181218,125+21181202,141
000a3c 0A00 S-322 33਼ -13202469,13+13202473,25:-13202678,37+13202694,21
000a3c 0A00 S-410 B਼਼B -18105110,66+18105100,76
000a3c 0A00 S-411 O਼਼O -21181218,125+21181202,141
000a3c 0A00 S-422 33਼਼ -13202469,13+13202473,25:-13202678,37+13202694,21
000a71 0A00 S-310 BੱB -18105110,66+18105100,76
000a71 0A00 S-311 OੱO -21181218,125+21181202,141
000a71 0A00 S-322 33ੱ -13202469,13+13202473,25:-13202678,37+13202694,21
000a71 0A00 S-410 BੱੱB -18105110,66+18105100,76
000a71 0A00 S-411 OੱੱO -21181218,125+21181202,141
000a71 0A00 S-422 33ੱੱ -13202469,13+13202473,25:-13202678,37+13202694,21
000abc 0A80 S-310 B઼B -18105110,66+18105100,76
000abc 0A80 S-311 O઼O -21181218,125+21181202,141
000abc 0A80 S-322 33઼ -13202469,13+13202473,25:-13202678,37+13202694,21
000abc 0A80 S-410 B઼઼B -18105110,66+18105100,76
000abc 0A80 S-411 O઼઼O -21181218,125+21181202,141
000abc 0A80 S-422 33઼઼ -13202469,13+13202473,25:-13202678,37+13202694,21
000c7b 0C00 S-200 ౻B -13767955,22+13767947,20:-13767995,15+13767985,25
000c7b 0C00 S-201 ౻O -14380169,16+14380169,6:-14380256,6+14380246,16
000c7b 0C00 S-300 ౻BB -14286495,22+14286487,36:-14286527,30+14286533,24
000c7b 0C00 S-301 ౻OO -14380367,16+14380367,6:-14380451,10+14380441,20
000c7b 0C00 S-331 ౻౻O -13203959,16+13203959,6:-13204046,6+13204036,16
000c7b 0C00 S-351 O౻౻ -19626204,6+19626204,17:-19626281,17+19626292,6
000c7b 0C00 S-401 ౻౻OO -13204058,16+13204058,6:-13204145,6+13204135,16
000c7b 0C00 S-421 OO౻౻ -21183094,19+21183095,29:-21183261,21+21183272,10
000c7e 0C00 S-200 ౾B -13767955,22+13767947,20:-13767995,15+13767985,25
000c7e 0C00 S-201 ౾O -14380169,16+14380169,6:-14380256,6+14380246,16
000c7e 0C00 S-300 ౾BB -14286495,22+14286487,36:-14286527,30+14286533,24
000c7e 0C00 S-301 ౾OO -14380367,16+14380367,6:-14380451,10+14380441,20
000c7e 0C00 S-331 ౾౾O -13203959,16+13203959,6:-13204046,6+13204036,16
000c7e 0C00 S-351 O౾౾ -19626204,6+19626204,17:-19626281,17+19626292,6
000c7e 0C00 S-401 ౾౾OO -13204058,16+13204058,6:-13204145,6+13204135,16
000c7e 0C00 S-421 OO౾౾ -21183094,19+21183095,29:-21183261,21+21183272,10
000cbc 0C80 S-310 B಼B -18105110,66+18105100,76
000cbc 0C80 S-311 O಼O -21181218,125+21181202,141
000cbc 0C80 S-322 33಼ -13202469,13+13202473,25:-13202678,37+13202694,21
000cbc 0C80 S-410 B಼಼B -18105110,66+18105100,76
000cbc 0C80 S-411 O಼಼O -21181218,125+21181202,141
000cbc 0C80 S-422 33಼಼ -13202469,13+13202473,25:-13202678,37+13202694,21
000ce9 0C80 S-200 ೩B -13767955,22+13767947,20:-13767995,15+13767985,25
000ce9 0C80 S-201 ೩O -14380169,16+14380169,6:-14380256,6+14380246,16
000ce9 0C80 S-300 ೩BB -14286495,22+14286487,36:-14286527,30+14286533,24
000ce9 0C80 S-301 ೩OO -14380367,16+14380367,6:-14380451,10+14380441,20
000ce9 0C80 S-331 ೩೩O -13203959,16+13203959,6:-13204046,6+13204036,16
000ce9 0C80 S-351 O೩೩ -19626204,6+19626204,17:-19626281,17+19626292,6
000ce9 0C80 S-401 ೩೩OO -13204058,16+13204058,6:-13204145,6+13204135,16
000ce9 0C80 S-421 OO೩೩ -21183094,19+21183095,29:-21183261,21+21183272,10
000f20 0F00 S-480 3B༠B -13768040,16+13768038,18
000f20 0F00 S-585 3B-༠B -13768040,16+13768038,18
000f21 0F00 S-480 3B༡B -13768118,14+13768118,14
000f21 0F00 S-585 3B-༡B -13768118,14+13768118,14
000f22 0F00 S-480 3B༢B -13768182,14+13768182,14
000f22 0F00 S-585 3B-༢B -13768182,14+13768182,14
000f23 0F00 S-320 BB༣ -18105619,11+18105619,11
000f23 0F00 S-321 OO༣ -21183004,11+21183004,11
000f23 0F00 S-322 33༣ -13202872,17+13202872,16
000f23 0F00 S-335 ༣༣様 -13222187,11+13222187,11
000f23 0F00 S-355 様༣༣ -23157834,11+23157834,11
000f23 0F00 S-405 ༣༣様様 -13222204,11+13222204,11
000f23 0F00 S-421 OO༣༣ -21183094,19+21183095,29
000f23 0F00 S-422 33༣༣ -13202983,13+13202983,12
000f23 0F00 S-425 様様༣༣ -24748916,12+24748916,12
000f23 0F00 S-480 3B༣B -13768272,14+13768272,14
000f23 0F00 S-585 3B-༣B -13768272,14+13768272,14
000f24 0F00 S-480 3B༤B -13768332,14+13768332,14
000f24 0F00 S-585 3B-༤B -13768332,14+13768332,14
000f25 0F00 S-480 3B༥B -13768388,14+13768388,14
000f25 0F00 S-585 3B-༥B -13768388,14+13768388,14
000f26 0F00 S-480 3B༦B -13768444,14+13768444,14
000f26 0F00 S-585 3B-༦B -13768444,14+13768444,14
000f27 0F00 S-480 3B༧B -13768500,14+13768500,14
000f27 0F00 S-585 3B-༧B -13768500,14+13768500,14
000f28 0F00 S-480 3B༨B -13768556,14+13768556,14
000f28 0F00 S-585 3B-༨B -13768556,14+13768556,14
000f29 0F00 S-480 3B༩B -13768612,14+13768612,14
000f29 0F00 S-585 3B-༩B -13768612,14+13768612,14
000f2c 0F00 S-322 33༬ -13202872,17+13202872,16
000f2c 0F00 S-422 33༬༬ -13202983,13+13202983,12
0010f7 10A0 S-300 ჷBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010f7 10A0 S-301 ჷOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010f7 10A0 S-302 ჷ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f7 10A0 S-320 BBჷ -15775956,62+15775956,6:-18105090,18+18105066,32
0010f7 10A0 S-321 OOჷ -19628448,38+19628448,6:-21181218,125+21181202,141
0010f7 10A0 S-322 33ჷ -11390858,46+11390858,6:-13202438,6+13202422,22
0010f7 10A0 S-380 3Bჷ -13250375,22+13250375,6:-13767955,22+13767947,20
0010f7 10A0 S-400 ჷჷBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010f7 10A0 S-401 ჷჷOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010f7 10A0 S-402 ჷჷ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f7 10A0 S-420 BBჷჷ -15775956,62+15775956,6:-18105090,18+18105066,32
0010f7 10A0 S-421 OOჷჷ -19628448,38+19628448,6:-21181218,125+21181202,141
0010f7 10A0 S-422 33ჷჷ -11390858,46+11390858,6:-13202438,6+13202422,22
0010f7 10A0 S-480 3BჷB -13768911,22+13768911,6:-14286495,22+14286487,36
0010f7 10A0 S-481 3B-ჷ -13250375,22+13250375,6:-13509217,6+13509201,14
0010f7 10A0 S-580 BBჷჷ	 -15775956,62+15775956,6:-18105090,18+18105066,32
0010f7 10A0 S-581 	BBჷჷ -15775956,62+15775956,6:-16552385,6+16552329,30
0010f7 10A0 S-582 BB-ჷჷ -15775956,62+15775956,6:-17328872,6+17328840,14
0010f7 10A0 S-584 ჷჷ.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f7 10A0 S-585 3B-ჷB -13768911,22+13768911,6:-14027757,6+14027741,14
0010f8 10A0 S-300 ჸBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010f8 10A0 S-301 ჸOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010f8 10A0 S-302 ჸ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f8 10A0 S-320 BBჸ -15775956,62+15775956,6:-18105090,18+18105066,32
0010f8 10A0 S-321 OOჸ -19628448,38+19628448,6:-21181218,125+21181202,141
0010f8 10A0 S-322 33ჸ -11390858,46+11390858,6:-13202438,6+13202422,22
0010f8 10A0 S-380 3Bჸ -13250375,22+13250375,6:-13767955,22+13767947,20
0010f8 10A0 S-400 ჸჸBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010f8 10A0 S-401 ჸჸOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010f8 10A0 S-402 ჸჸ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f8 10A0 S-420 BBჸჸ -15775956,62+15775956,6:-18105090,18+18105066,32
0010f8 10A0 S-421 OOჸჸ -19628448,38+19628448,6:-21181218,125+21181202,141
0010f8 10A0 S-422 33ჸჸ -11390858,46+11390858,6:-13202438,6+13202422,22
0010f8 10A0 S-480 3BჸB -13768911,22+13768911,6:-14286495,22+14286487,36
0010f8 10A0 S-481 3B-ჸ -13250375,22+13250375,6:-13509217,6+13509201,14
0010f8 10A0 S-580 BBჸჸ	 -15775956,62+15775956,6:-18105090,18+18105066,32
0010f8 10A0 S-581 	BBჸჸ -15775956,62+15775956,6:-16552385,6+16552329,30
0010f8 10A0 S-582 BB-ჸჸ -15775956,62+15775956,6:-17328872,6+17328840,14
0010f8 10A0 S-584 ჸჸ.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f8 10A0 S-585 3B-ჸB -13768911,22+13768911,6:-14027757,6+14027741,14
0010f9 10A0 S-300 ჹBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010f9 10A0 S-301 ჹOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010f9 10A0 S-302 ჹ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f9 10A0 S-320 BBჹ -15775956,62+15775956,6:-18105090,18+18105066,32
0010f9 10A0 S-321 OOჹ -19628448,38+19628448,6:-21181218,125+21181202,141
0010f9 10A0 S-322 33ჹ -11390858,46+11390858,6:-13202438,6+13202422,22
0010f9 10A0 S-380 3Bჹ -13250375,22+13250375,6:-13767955,22+13767947,20
0010f9 10A0 S-400 ჹჹBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010f9 10A0 S-401 ჹჹOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010f9 10A0 S-402 ჹჹ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f9 10A0 S-420 BBჹჹ -15775956,62+15775956,6:-18105090,18+18105066,32
0010f9 10A0 S-421 OOჹჹ -19628448,38+19628448,6:-21181218,125+21181202,141
0010f9 10A0 S-422 33ჹჹ -11390858,46+11390858,6:-13202438,6+13202422,22
0010f9 10A0 S-480 3BჹB -13768911,22+13768911,6:-14286495,22+14286487,36
0010f9 10A0 S-481 3B-ჹ -13250375,22+13250375,6:-13509217,6+13509201,14
0010f9 10A0 S-580 BBჹჹ	 -15775956,62+15775956,6:-18105090,18+18105066,32
0010f9 10A0 S-581 	BBჹჹ -15775956,62+15775956,6:-16552385,6+16552329,30
0010f9 10A0 S-582 BB-ჹჹ -15775956,62+15775956,6:-17328872,6+17328840,14
0010f9 10A0 S-584 ჹჹ.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010f9 10A0 S-585 3B-ჹB -13768911,22+13768911,6:-14027757,6+14027741,14
0010fa 10A0 S-300 ჺBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010fa 10A0 S-301 ჺOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010fa 10A0 S-302 ჺ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fa 10A0 S-320 BBჺ -15775956,62+15775956,6:-18105090,18+18105066,32
0010fa 10A0 S-321 OOჺ -19628448,38+19628448,6:-21181218,125+21181202,141
0010fa 10A0 S-322 33ჺ -11390858,46+11390858,6:-13202438,6+13202422,22
0010fa 10A0 S-380 3Bჺ -13250375,22+13250375,6:-13767955,22+13767947,20
0010fa 10A0 S-400 ჺჺBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010fa 10A0 S-401 ჺჺOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010fa 10A0 S-402 ჺჺ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fa 10A0 S-420 BBჺჺ -15775956,62+15775956,6:-18105090,18+18105066,32
0010fa 10A0 S-421 OOჺჺ -19628448,38+19628448,6:-21181218,125+21181202,141
0010fa 10A0 S-422 33ჺჺ -11390858,46+11390858,6:-13202438,6+13202422,22
0010fa 10A0 S-480 3BჺB -13768911,22+13768911,6:-14286495,22+14286487,36
0010fa 10A0 S-481 3B-ჺ -13250375,22+13250375,6:-13509217,6+13509201,14
0010fa 10A0 S-580 BBჺჺ	 -15775956,62+15775956,6:-18105090,18+18105066,32
0010fa 10A0 S-581 	BBჺჺ -15775956,62+15775956,6:-16552385,6+16552329,30
0010fa 10A0 S-582 BB-ჺჺ -15775956,62+15775956,6:-17328872,6+17328840,14
0010fa 10A0 S-584 ჺჺ.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fa 10A0 S-585 3B-ჺB -13768911,22+13768911,6:-14027757,6+14027741,14
0010fb 10A0 S-300 ჻BB -15775956,62+15775956,6:-16552385,6+16552329,30
0010fb 10A0 S-301 ჻OO -19628448,38+19628448,6:-20146073,6+20146041,22
0010fb 10A0 S-302 ჻33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fb 10A0 S-320 BB჻ -15775956,62+15775956,6:-18105090,18+18105066,32
0010fb 10A0 S-321 OO჻ -19628448,38+19628448,6:-21181218,125+21181202,141
0010fb 10A0 S-322 33჻ -11390858,46+11390858,6:-13202438,6+13202422,22
0010fb 10A0 S-380 3B჻ -13250375,22+13250375,6:-13767955,22+13767947,20
0010fb 10A0 S-400 ჻჻BB -15775956,62+15775956,6:-16552385,6+16552329,30
0010fb 10A0 S-401 ჻჻OO -19628448,38+19628448,6:-20146073,6+20146041,22
0010fb 10A0 S-402 ჻჻33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fb 10A0 S-420 BB჻჻ -15775956,62+15775956,6:-18105090,18+18105066,32
0010fb 10A0 S-421 OO჻჻ -19628448,38+19628448,6:-21181218,125+21181202,141
0010fb 10A0 S-422 33჻჻ -11390858,46+11390858,6:-13202438,6+13202422,22
0010fb 10A0 S-480 3B჻B -13768911,22+13768911,6:-14286495,22+14286487,36
0010fb 10A0 S-481 3B-჻ -13250375,22+13250375,6:-13509217,6+13509201,14
0010fb 10A0 S-580 BB჻჻	 -15775956,62+15775956,6:-18105090,18+18105066,32
0010fb 10A0 S-581 	BB჻჻ -15775956,62+15775956,6:-16552385,6+16552329,30
0010fb 10A0 S-582 BB-჻჻ -15775956,62+15775956,6:-17328872,6+17328840,14
0010fb 10A0 S-584 ჻჻.33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fb 10A0 S-585 3B-჻B -13768911,22+13768911,6:-14027757,6+14027741,14
0010fc 10A0 S-300 ჼBB -15775956,62+15775956,6:-16552385,6+16552329,30
0010fc 10A0 S-301 ჼOO -19628448,38+19628448,6:-20146073,6+20146041,22
0010fc 10A0 S-302 ჼ33 -11390858,46+11390858,6:-12167284,6+12167244,30
0010fc 10A0 S-320 BBჼ -15775956,62+15775956,6:-18105090,18+18105066,32
0010fc 10A0 S-321 OOჼ -19628448,38+19628448,6:-21181218,125+21181202,141
0010fc 10A0 S-322 33ჼ -11390858,46+11390858,6:-13202438,6+13202422,22
