
# Filtering out patterns with more than 20,000 distinct codepoints to preserve version control sanity.
#   Exceptions:
#   - full data for Basic Latin and Latin-1 Supplement blocks, aka ASCII & ISO-8859-1
#   - full data for pattern S-199, aka single-character strings
# 
# Filtered Pattern ID (total count of distinct codepoints in diff output), Pattern ID (codepoints), etc:
#   S-326 (22282x), S-585 (22435x), S-423 (22461x), S-426 (22432x), S-323 (22311x), S-324 (22311x), S-424 (22461x), S-583 (22283x), S-481 (22279x), S-420 (22406x) 

# CodePoint UnicodeBlock PatternID String PositionChange
00fba5 FB50 S-352 3ﮥﮥ -14382518,207+14382530,195
00fba5 FB50 S-353 .ﮥﮥ -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-354  ﮥﮥ -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-356 クﮥﮥ -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-400 ﮥﮥBB -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-401 ﮥﮥOO -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-402 ﮥﮥ33 -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-403 ﮥﮥ.. -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-404 ﮥﮥ   -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-405 ﮥﮥ様様 -21349589,21+21349589,31
00fba5 FB50 S-406 ﮥﮥクク -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-413 .ﮥﮥ. -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-414  ﮥﮥ  -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-415 様ﮥﮥ様 -23161578,145+23161578,145
00fba5 FB50 S-416 クﮥﮥク -21349433,75+21349443,121:-21349509,76+21349565,20
00fba5 FB50 S-480 3BﮥB -14290032,54+14290034,52
00fba5 FB50 S-581 	BBﮥﮥ -18110047,1170+18110047,1170
00fba5 FB50 S-584 ﮥﮥ.33 -21349433,75+21349443,121:-21349509,76+21349565,20
00fbae FB50 S-203 ﮮ. -21350804,102+21350844,162
00fbae FB50 S-204 ﮮ  -21350804,102+21350844,162
00fbae FB50 S-303 ﮮ.. -21350804,102+21350844,162
00fbae FB50 S-304 ﮮ   -21350804,102+21350844,162
00fbae FB50 S-313 .ﮮ. -21350804,102+21350844,162
00fbae FB50 S-314  ﮮ  -21350804,102+21350844,162
00fbae FB50 S-330 ﮮﮮB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-331 ﮮﮮO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-332 ﮮﮮ3 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-333 ﮮﮮ. -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-334 ﮮﮮ  -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-335 ﮮﮮ様 -21351074,23+21351074,19
00fbae FB50 S-336 ﮮﮮク -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-353 .ﮮﮮ -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-354  ﮮﮮ -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-356 クﮮﮮ -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-400 ﮮﮮBB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-401 ﮮﮮOO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-402 ﮮﮮ33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-403 ﮮﮮ.. -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-404 ﮮﮮ   -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-405 ﮮﮮ様様 -21351074,23+21351074,19:-21351099,21+21351095,25
00fbae FB50 S-406 ﮮﮮクク -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-410 BﮮﮮB -18225761,207+18225773,195
00fbae FB50 S-411 OﮮﮮO -21233024,207+21233036,195
00fbae FB50 S-412 3ﮮﮮ3 -14382518,207+14382530,195
00fbae FB50 S-413 .ﮮﮮ. -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-414  ﮮﮮ  -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-415 様ﮮﮮ様 -23161730,69+23161730,69
00fbae FB50 S-416 クﮮﮮク -21350804,102+21350844,162:-21350964,97+21351034,27
00fbae FB50 S-480 3BﮮB -14290120,146+14290122,144
00fbae FB50 S-581 	BBﮮﮮ -18110047,1170+18110047,1170
00fbae FB50 S-584 ﮮﮮ.33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-203 ﮯ. -21350804,102+21350844,162
00fbaf FB50 S-204 ﮯ  -21350804,102+21350844,162
00fbaf FB50 S-303 ﮯ.. -21350804,102+21350844,162
00fbaf FB50 S-304 ﮯ   -21350804,102+21350844,162
00fbaf FB50 S-313 .ﮯ. -21350804,102+21350844,162
00fbaf FB50 S-314  ﮯ  -21350804,102+21350844,162
00fbaf FB50 S-330 ﮯﮯB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-331 ﮯﮯO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-332 ﮯﮯ3 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-333 ﮯﮯ. -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-334 ﮯﮯ  -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-335 ﮯﮯ様 -21351074,23+21351074,19
00fbaf FB50 S-336 ﮯﮯク -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-353 .ﮯﮯ -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-354  ﮯﮯ -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-356 クﮯﮯ -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-400 ﮯﮯBB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-401 ﮯﮯOO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-402 ﮯﮯ33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-403 ﮯﮯ.. -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-404 ﮯﮯ   -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-405 ﮯﮯ様様 -21351074,23+21351074,19:-21351099,21+21351095,25
00fbaf FB50 S-406 ﮯﮯクク -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-410 BﮯﮯB -18225761,207+18225773,195
00fbaf FB50 S-411 OﮯﮯO -21233024,207+21233036,195
00fbaf FB50 S-412 3ﮯﮯ3 -14382518,207+14382530,195
00fbaf FB50 S-413 .ﮯﮯ. -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-414  ﮯﮯ  -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-415 様ﮯﮯ様 -23161730,69+23161730,69
00fbaf FB50 S-416 クﮯﮯク -21350804,102+21350844,162:-21350964,97+21351034,27
00fbaf FB50 S-480 3BﮯB -14290120,146+14290122,144
00fbaf FB50 S-581 	BBﮯﮯ -18110047,1170+18110047,1170
00fbaf FB50 S-584 ﮯﮯ.33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-203 ﮰ. -21350753,48+21350763,78
00fbb0 FB50 S-204 ﮰ  -21350753,48+21350763,78
00fbb0 FB50 S-303 ﮰ.. -21350753,48+21350763,78
00fbb0 FB50 S-304 ﮰ   -21350753,48+21350763,78
00fbb0 FB50 S-313 .ﮰ. -21350753,48+21350763,78
00fbb0 FB50 S-314  ﮰ  -21350753,48+21350763,78
00fbb0 FB50 S-330 ﮰﮰB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-331 ﮰﮰO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-332 ﮰﮰ3 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-333 ﮰﮰ. -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-334 ﮰﮰ  -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-335 ﮰﮰ様 -21351074,23+21351074,19
00fbb0 FB50 S-336 ﮰﮰク -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-353 .ﮰﮰ -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-354  ﮰﮰ -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-356 クﮰﮰ -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-400 ﮰﮰBB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-401 ﮰﮰOO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-402 ﮰﮰ33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb0 FB50 S-403 ﮰﮰ.. -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-404 ﮰﮰ   -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-405 ﮰﮰ様様 -21351074,23+21351074,19:-21351099,21+21351095,25
00fbb0 FB50 S-406 ﮰﮰクク -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-410 BﮰﮰB -18225761,207+18225773,195
00fbb0 FB50 S-411 OﮰﮰO -21233024,207+21233036,195
00fbb0 FB50 S-412 3ﮰﮰ3 -14382518,207+14382530,195
00fbb0 FB50 S-413 .ﮰﮰ. -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-414  ﮰﮰ  -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-415 様ﮰﮰ様 -23161730,69+23161730,69
00fbb0 FB50 S-416 クﮰﮰク -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb0 FB50 S-480 3BﮰB -14290120,146+14290122,144
00fbb0 FB50 S-580 BBﮰﮰ	 -18110047,1170+18110047,1170
00fbb0 FB50 S-581 	BBﮰﮰ -18110047,1170+18110047,1170
00fbb0 FB50 S-582 BB-ﮰﮰ -18110047,1170+18110047,1170
00fbb0 FB50 S-584 ﮰﮰ.33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-203 ﮱ. -21350753,48+21350763,78
00fbb1 FB50 S-204 ﮱ  -21350753,48+21350763,78
00fbb1 FB50 S-303 ﮱ.. -21350753,48+21350763,78
00fbb1 FB50 S-304 ﮱ   -21350753,48+21350763,78
00fbb1 FB50 S-313 .ﮱ. -21350753,48+21350763,78
00fbb1 FB50 S-314  ﮱ  -21350753,48+21350763,78
00fbb1 FB50 S-330 ﮱﮱB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-331 ﮱﮱO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-332 ﮱﮱ3 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-333 ﮱﮱ. -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-334 ﮱﮱ  -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-335 ﮱﮱ様 -21351074,23+21351074,19
00fbb1 FB50 S-336 ﮱﮱク -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-353 .ﮱﮱ -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-354  ﮱﮱ -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-356 クﮱﮱ -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-400 ﮱﮱBB -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-401 ﮱﮱOO -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-402 ﮱﮱ33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fbb1 FB50 S-403 ﮱﮱ.. -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-404 ﮱﮱ   -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-405 ﮱﮱ様様 -21351074,23+21351074,19:-21351099,21+21351095,25
00fbb1 FB50 S-406 ﮱﮱクク -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-410 BﮱﮱB -18225761,207+18225773,195
00fbb1 FB50 S-411 OﮱﮱO -21233024,207+21233036,195
00fbb1 FB50 S-412 3ﮱﮱ3 -14382518,207+14382530,195
00fbb1 FB50 S-413 .ﮱﮱ. -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-414  ﮱﮱ  -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-415 様ﮱﮱ様 -23161730,69+23161730,69
00fbb1 FB50 S-416 クﮱﮱク -21350753,48+21350763,78:-21350907,56+21351007,26
00fbb1 FB50 S-480 3BﮱB -14290120,146+14290122,144
00fbb1 FB50 S-580 BBﮱﮱ	 -18110047,1170+18110047,1170
00fbb1 FB50 S-581 	BBﮱﮱ -18110047,1170+18110047,1170
00fbb1 FB50 S-582 BB-ﮱﮱ -18110047,1170+18110047,1170
00fbb1 FB50 S-584 ﮱﮱ.33 -21350804,102+21350844,162:-21350964,97+21351034,27
00fe70 FE70 S-335 ﹰﹰ様 -21863564,258201+21863564,38935
00fe70 FE70 S-405 ﹰﹰ様様 -23195960,258033+23195960,38768
00fe70 FE70 S-415 様ﹰﹰ様 -23713557,258028+23713557,38764
00fe71 FE70 S-335 ﹱﹱ様 -21863564,258201+21863564,38935
00fe71 FE70 S-405 ﹱﹱ様様 -23195960,258033+23195960,38768
00fe71 FE70 S-415 様ﹱﹱ様 -23713557,258028+23713557,38764
00fe72 FE70 S-335 ﹲﹲ様 -21863564,258201+21863564,38935
00fe72 FE70 S-405 ﹲﹲ様様 -23195960,258033+23195960,38768
00fe72 FE70 S-415 様ﹲﹲ様 -23713557,258028+23713557,38764
00fe74 FE70 S-335 ﹴﹴ様 -21863564,258201+21863564,38935
00fe74 FE70 S-405 ﹴﹴ様様 -23195960,258033+23195960,38768
00fe74 FE70 S-415 様ﹴﹴ様 -23713557,258028+23713557,38764
00fe76 FE70 S-335 ﹶﹶ様 -21863564,258201+21863564,38935
00fe76 FE70 S-405 ﹶﹶ様様 -23195960,258033+23195960,38768
00fe76 FE70 S-415 様ﹶﹶ様 -23713557,258028+23713557,38764
00fe77 FE70 S-335 ﹷﹷ様 -21863564,258201+21863564,38935
00fe77 FE70 S-405 ﹷﹷ様様 -23195960,258033+23195960,38768
00fe77 FE70 S-415 様ﹷﹷ様 -23713557,258028+23713557,38764
00fe78 FE70 S-335 ﹸﹸ様 -21863564,258201+21863564,38935
00fe78 FE70 S-405 ﹸﹸ様様 -23195960,258033+23195960,38768
00fe78 FE70 S-415 様ﹸﹸ様 -23713557,258028+23713557,38764
00fe79 FE70 S-335 ﹹﹹ様 -21863564,258201+21863564,38935
00fe79 FE70 S-405 ﹹﹹ様様 -23195960,258033+23195960,38768
00fe79 FE70 S-415 様ﹹﹹ様 -23713557,258028+23713557,38764
00fe7a FE70 S-335 ﹺﹺ様 -21863564,258201+21863564,38935
00fe7a FE70 S-405 ﹺﹺ様様 -23195960,258033+23195960,38768
00fe7a FE70 S-415 様ﹺﹺ様 -23713557,258028+23713557,38764
00fe7b FE70 S-335 ﹻﹻ様 -21863564,258201+21863564,38935
00fe7b FE70 S-405 ﹻﹻ様様 -23195960,258033+23195960,38768
00fe7b FE70 S-415 様ﹻﹻ様 -23713557,258028+23713557,38764
00fe7c FE70 S-335 ﹼﹼ様 -21863564,258201+21863564,38935
00fe7c FE70 S-405 ﹼﹼ様様 -23195960,258033+23195960,38768
00fe7c FE70 S-415 様ﹼﹼ様 -23713557,258028+23713557,38764
00fe7d FE70 S-335 ﹽﹽ様 -21863564,258201+21863564,38935
00fe7d FE70 S-405 ﹽﹽ様様 -23195960,258033+23195960,38768
00fe7d FE70 S-415 様ﹽﹽ様 -23713557,258028+23713557,38764
00fe7e FE70 S-335 ﹾﹾ様 -21863564,258201+21863564,38935
00fe7e FE70 S-405 ﹾﹾ様様 -23195960,258033+23195960,38768
00fe7e FE70 S-415 様ﹾﹾ様 -23713557,258028+23713557,38764
00fe7f FE70 S-335 ﹿﹿ様 -21863564,258201+21863564,38935
00fe7f FE70 S-405 ﹿﹿ様様 -23195960,258033+23195960,38768
00fe7f FE70 S-415 様ﹿﹿ様 -23713557,258028+23713557,38764
00fe80 FE70 S-203 ﺀ. -21338693,49+21338703,73
00fe80 FE70 S-204 ﺀ  -21338693,49+21338703,73
00fe80 FE70 S-210 Bﺀ -18225135,13+18225135,13
00fe80 FE70 S-211 Oﺀ -21232398,13+21232398,13
00fe80 FE70 S-212 3ﺀ -14381892,13+14381892,13
00fe80 FE70 S-303 ﺀ.. -21338693,49+21338703,73
00fe80 FE70 S-304 ﺀ   -21338693,49+21338703,73
00fe80 FE70 S-310 BﺀB -18225135,13+18225135,13
00fe80 FE70 S-311 OﺀO -21232398,13+21232398,13
00fe80 FE70 S-312 3ﺀ3 -14381892,13+14381892,13
00fe80 FE70 S-313 .ﺀ. -21338693,49+21338703,73
00fe80 FE70 S-314  ﺀ  -21338693,49+21338703,73
00fe80 FE70 S-320 BBﺀ -18110047,1170+18110047,1170
00fe80 FE70 S-321 OOﺀ -21186132,10+21186132,10
00fe80 FE70 S-322 33ﺀ -13204984,10+13204984,10
00fe80 FE70 S-330 ﺀﺀB -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-331 ﺀﺀO -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-332 ﺀﺀ3 -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-333 ﺀﺀ. -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-334 ﺀﺀ  -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-335 ﺀﺀ様 -21338794,16+21338794,26
00fe80 FE70 S-336 ﺀﺀク -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-340 ﺀBﺀ -21338693,49+21338703,73
00fe80 FE70 S-341 ﺀOﺀ -21338693,49+21338703,73
00fe80 FE70 S-342 ﺀ3ﺀ -21338693,49+21338703,73
00fe80 FE70 S-350 Bﺀﺀ -18225135,13+18225135,13
00fe80 FE70 S-351 Oﺀﺀ -21232398,13+21232398,13
00fe80 FE70 S-352 3ﺀﺀ -14381892,13+14381892,13
00fe80 FE70 S-353 .ﺀﺀ -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-354  ﺀﺀ -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-356 クﺀﺀ -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-400 ﺀﺀBB -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-401 ﺀﺀOO -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-402 ﺀﺀ33 -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-403 ﺀﺀ.. -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-404 ﺀﺀ   -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-405 ﺀﺀ様様 -21338794,16+21338794,26
00fe80 FE70 S-406 ﺀﺀクク -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-413 .ﺀﺀ. -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-414  ﺀﺀ  -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-415 様ﺀﺀ様 -23160967,12+23160967,12
00fe80 FE70 S-416 クﺀﺀク -21338693,49+21338703,73:-21338743,50+21338777,16
00fe80 FE70 S-421 OOﺀﺀ -21186132,10+21186132,10
00fe80 FE70 S-422 33ﺀﺀ -13204984,10+13204984,10
00fe80 FE70 S-480 3BﺀB -14289328,14+14289328,14
00fe80 FE70 S-581 	BBﺀﺀ -18110047,1170+18110047,1170
00fe80 FE70 S-584 ﺀﺀ.33 -21338693,49+21338703,73:-21338743,50+21338777,16
00fe81 FE70 S-203 ﺁ. -21338813,48+21338823,78
00fe81 FE70 S-204 ﺁ  -21338813,48+21338823,78
00fe81 FE70 S-303 ﺁ.. -21338813,48+21338823,78
00fe81 FE70 S-304 ﺁ   -21338813,48+21338823,78
00fe81 FE70 S-313 .ﺁ. -21338813,48+21338823,78
00fe81 FE70 S-314  ﺁ  -21338813,48+21338823,78
00fe81 FE70 S-330 ﺁﺁB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe81 FE70 S-331 ﺁﺁO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe81 FE70 S-332 ﺁﺁ3 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe81 FE70 S-333 ﺁﺁ. -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-334 ﺁﺁ  -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-335 ﺁﺁ様 -21339464,41+21339464,33
00fe81 FE70 S-336 ﺁﺁク -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-353 .ﺁﺁ -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-354  ﺁﺁ -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-356 クﺁﺁ -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-400 ﺁﺁBB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe81 FE70 S-401 ﺁﺁOO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe81 FE70 S-402 ﺁﺁ33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe81 FE70 S-403 ﺁﺁ.. -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-404 ﺁﺁ   -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-405 ﺁﺁ様様 -21339464,41+21339464,33:-21339513,17+21339505,35
00fe81 FE70 S-406 ﺁﺁクク -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-410 BﺁﺁB -18225152,21+18225152,29:-18225176,567+18225184,563
00fe81 FE70 S-411 OﺁﺁO -21232415,21+21232415,29:-21232439,567+21232447,563
00fe81 FE70 S-412 3ﺁﺁ3 -14381909,21+14381909,29:-14381933,567+14381941,563
00fe81 FE70 S-413 .ﺁﺁ. -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-414  ﺁﺁ  -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-415 様ﺁﺁ様 -23160985,578+23160985,578
00fe81 FE70 S-416 クﺁﺁク -21338813,48+21338823,78:-21339123,56+21339311,26
00fe81 FE70 S-480 3BﺁB -14289348,42+14289348,44
00fe81 FE70 S-580 BBﺁﺁ	 -18110047,1170+18110047,1170
00fe81 FE70 S-581 	BBﺁﺁ -18110047,1170+18110047,1170
00fe81 FE70 S-582 BB-ﺁﺁ -18110047,1170+18110047,1170
00fe81 FE70 S-584 ﺁﺁ.33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-203 ﺂ. -21338813,48+21338823,78
00fe82 FE70 S-204 ﺂ  -21338813,48+21338823,78
00fe82 FE70 S-303 ﺂ.. -21338813,48+21338823,78
00fe82 FE70 S-304 ﺂ   -21338813,48+21338823,78
00fe82 FE70 S-313 .ﺂ. -21338813,48+21338823,78
00fe82 FE70 S-314  ﺂ  -21338813,48+21338823,78
00fe82 FE70 S-330 ﺂﺂB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-331 ﺂﺂO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-332 ﺂﺂ3 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-333 ﺂﺂ. -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-334 ﺂﺂ  -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-335 ﺂﺂ様 -21339464,41+21339464,33
00fe82 FE70 S-336 ﺂﺂク -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-353 .ﺂﺂ -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-354  ﺂﺂ -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-356 クﺂﺂ -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-400 ﺂﺂBB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-401 ﺂﺂOO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-402 ﺂﺂ33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe82 FE70 S-403 ﺂﺂ.. -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-404 ﺂﺂ   -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-405 ﺂﺂ様様 -21339464,41+21339464,33:-21339513,17+21339505,35
00fe82 FE70 S-406 ﺂﺂクク -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-410 BﺂﺂB -18225152,21+18225152,29:-18225176,567+18225184,563
00fe82 FE70 S-411 OﺂﺂO -21232415,21+21232415,29:-21232439,567+21232447,563
00fe82 FE70 S-412 3ﺂﺂ3 -14381909,21+14381909,29:-14381933,567+14381941,563
00fe82 FE70 S-413 .ﺂﺂ. -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-414  ﺂﺂ  -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-415 様ﺂﺂ様 -23160985,578+23160985,578
00fe82 FE70 S-416 クﺂﺂク -21338813,48+21338823,78:-21339123,56+21339311,26
00fe82 FE70 S-480 3BﺂB -14289348,42+14289348,44
00fe82 FE70 S-580 BBﺂﺂ	 -18110047,1170+18110047,1170
00fe82 FE70 S-581 	BBﺂﺂ -18110047,1170+18110047,1170
00fe82 FE70 S-582 BB-ﺂﺂ -18110047,1170+18110047,1170
00fe82 FE70 S-584 ﺂﺂ.33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-203 ﺃ. -21338864,48+21338904,78
00fe83 FE70 S-204 ﺃ  -21338864,48+21338904,78
00fe83 FE70 S-303 ﺃ.. -21338864,48+21338904,78
00fe83 FE70 S-304 ﺃ   -21338864,48+21338904,78
00fe83 FE70 S-313 .ﺃ. -21338864,48+21338904,78
00fe83 FE70 S-314  ﺃ  -21338864,48+21338904,78
00fe83 FE70 S-330 ﺃﺃB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-331 ﺃﺃO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-332 ﺃﺃ3 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-333 ﺃﺃ. -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-334 ﺃﺃ  -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-335 ﺃﺃ様 -21339464,41+21339464,33
00fe83 FE70 S-336 ﺃﺃク -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-353 .ﺃﺃ -21338864,48+21338904,78:-21339180,56+21339338,26
